Depth/Thickness(m),GR(API),AC(us/m),RT(ohm×m),TOC(%),Journal,Author,Well,Area,DOI1,DOI2,,
1275.5,155.54076,254.06376,187.66982,10.02705,Sedimentary Geology and Tethyan Geology (Chinese Edition),"Liu et al., 2021",Bao1,Yunnan-South Sichuan-North Guizhou,10. 19826 /j. cnki. 1009-3850. 2020. 11001,,,
1275.875,153.75303,252.87194,322.34657,10.02705,Sedimentary Geology and Tethyan Geology (Chinese Edition),"Liu et al., 2021",Bao1,Yunnan-South Sichuan-North Guizhou,10. 19826 /j. cnki. 1009-3850. 2020. 11001,,,
1276.25,171.63035,260.02287,512.49597,10.14483,Sedimentary Geology and Tethyan Geology (Chinese Edition),"Liu et al., 2021",Bao1,Yunnan-South Sichuan-North Guizhou,10. 19826 /j. cnki. 1009-3850. 2020. 11001,,,
1276.625,189.50767,263.59833,376.22316,10.11539,Sedimentary Geology and Tethyan Geology (Chinese Edition),"Liu et al., 2021",Bao1,Yunnan-South Sichuan-North Guizhou,10. 19826 /j. cnki. 1009-3850. 2020. 11001,,,
1277,207.38499,267.1738,406.44965,10.08594,Sedimentary Geology and Tethyan Geology (Chinese Edition),"Liu et al., 2021",Bao1,Yunnan-South Sichuan-North Guizhou,10. 19826 /j. cnki. 1009-3850. 2020. 11001,,,
1277.375,225.26231,263.59833,512.49597,10.0565,Sedimentary Geology and Tethyan Geology (Chinese Edition),"Liu et al., 2021",Bao1,Yunnan-South Sichuan-North Guizhou,10. 19826 /j. cnki. 1009-3850. 2020. 11001,,,
1277.75,164.47942,264.79015,474.38311,9.99761,Sedimentary Geology and Tethyan Geology (Chinese Edition),"Liu et al., 2021",Bao1,Yunnan-South Sichuan-North Guizhou,10. 19826 /j. cnki. 1009-3850. 2020. 11001,,,
1278.125,182.35674,261.21469,439.1046,10.08594,Sedimentary Geology and Tethyan Geology (Chinese Edition),"Liu et al., 2021",Bao1,Yunnan-South Sichuan-North Guizhou,10. 19826 /j. cnki. 1009-3850. 2020. 11001,,,
1278.5,180.56901,268.36562,406.44965,10.0565,Sedimentary Geology and Tethyan Geology (Chinese Edition),"Liu et al., 2021",Bao1,Yunnan-South Sichuan-North Guizhou,10. 19826 /j. cnki. 1009-3850. 2020. 11001,,,
1278.875,193.08313,263.59833,298.37458,9.99761,Sedimentary Geology and Tethyan Geology (Chinese Edition),"Liu et al., 2021",Bao1,Yunnan-South Sichuan-North Guizhou,10. 19826 /j. cnki. 1009-3850. 2020. 11001,,,
1279.25,191.2954,261.21469,298.37458,10.20372,Sedimentary Geology and Tethyan Geology (Chinese Edition),"Liu et al., 2021",Bao1,Yunnan-South Sichuan-North Guizhou,10. 19826 /j. cnki. 1009-3850. 2020. 11001,,,
1279.625,225.26231,264.79015,219.0367,10.35095,Sedimentary Geology and Tethyan Geology (Chinese Edition),"Liu et al., 2021",Bao1,Yunnan-South Sichuan-North Guizhou,10. 19826 /j. cnki. 1009-3850. 2020. 11001,,,
1280,243.13963,261.21469,255.64621,10.3215,Sedimentary Geology and Tethyan Geology (Chinese Edition),"Liu et al., 2021",Bao1,Yunnan-South Sichuan-North Guizhou,10. 19826 /j. cnki. 1009-3850. 2020. 11001,,,
1280.375,261.01695,267.1738,219.0367,10.58651,Sedimentary Geology and Tethyan Geology (Chinese Edition),"Liu et al., 2021",Bao1,Yunnan-South Sichuan-North Guizhou,10. 19826 /j. cnki. 1009-3850. 2020. 11001,,,
1280.75,218.11138,260.02287,202.74757,10.76318,Sedimentary Geology and Tethyan Geology (Chinese Edition),"Liu et al., 2021",Bao1,Yunnan-South Sichuan-North Guizhou,10. 19826 /j. cnki. 1009-3850. 2020. 11001,,,
1281.125,223.47458,263.59833,348.24452,10.67484,Sedimentary Geology and Tethyan Geology (Chinese Edition),"Liu et al., 2021",Bao1,Yunnan-South Sichuan-North Guizhou,10. 19826 /j. cnki. 1009-3850. 2020. 11001,,,
1281.5,241.3519,262.40651,950.99955,10.55706,Sedimentary Geology and Tethyan Geology (Chinese Edition),"Liu et al., 2021",Bao1,Yunnan-South Sichuan-North Guizhou,10. 19826 /j. cnki. 1009-3850. 2020. 11001,,,
1281.875,237.77643,263.59833,814.81281,10.38039,Sedimentary Geology and Tethyan Geology (Chinese Edition),"Liu et al., 2021",Bao1,Yunnan-South Sichuan-North Guizhou,10. 19826 /j. cnki. 1009-3850. 2020. 11001,,,
1970,82.93003,175.85778,118.61739,2.44156,Petroleum Geology &Experiment (Chinese Edition),,DingshanA,Dingshan/Southeast Sichuan,10.11781/sysydz202104580,,,
1970.2,78.40685,177.05673,173.7865,2.26064,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1970.4,72.37594,178.25569,268.89276,2.10986,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1970.6,78.40685,180.65361,353.22874,2.0194,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1970.8,78.40685,175.85778,283.97133,1.89878,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1971,79.91457,179.45465,216.17107,1.83847,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1971.2,82.93003,179.45465,183.53184,1.77816,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1971.4,78.40685,177.05673,193.82367,1.77816,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1971.6,73.88367,180.65361,254.61485,1.65755,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1971.8,73.88367,180.65361,241.09508,1.6877,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1972,79.91457,179.45465,216.17107,1.6877,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1972.2,84.43775,181.85257,193.82367,1.6877,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1972.4,82.93003,185.44944,193.82367,1.74801,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1972.6,78.40685,191.44423,173.7865,1.77816,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1972.8,81.4223,195.0411,183.53184,1.77816,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1973,87.4532,191.44423,216.17107,1.77816,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1973.2,96.49956,181.85257,254.61485,1.62739,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1973.4,90.46865,173.45986,193.82367,1.62739,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1973.6,82.93003,174.65882,204.69263,1.56708,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1973.8,81.4223,172.2609,155.82075,1.65755,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1974,82.93003,177.05673,90.29661,1.74801,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1974.2,81.4223,175.85778,58.35907,1.74801,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1974.4,76.89912,175.85778,353.22874,1.71785,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1974.6,70.86822,172.2609,254.61485,1.71785,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1974.8,73.88367,174.65882,268.89276,1.62739,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1975,75.3914,181.85257,228.29319,1.74801,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1975.2,82.93003,185.44944,193.82367,1.71785,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1975.4,90.46865,183.05152,228.29319,1.77816,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1975.6,98.00728,181.85257,204.69263,1.71785,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1975.8,107.05364,173.45986,183.53184,1.65755,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1976,105.54591,173.45986,299.89545,1.71785,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1976.2,102.53046,177.05673,464.01599,1.71785,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1976.4,101.02274,179.45465,490.03639,1.71785,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1976.6,94.99183,178.25569,353.22874,1.74801,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1976.8,88.96093,177.05673,268.89276,1.71785,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1977,94.99183,177.05673,334.47268,1.65755,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1977.2,91.97638,178.25569,464.01599,1.59724,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1977.4,91.97638,180.65361,416.04679,1.50677,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1977.6,87.4532,178.25569,546.5364,1.50677,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1977.8,94.99183,186.6484,577.18426,1.50677,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1978,96.49956,195.0411,490.03639,1.41631,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1978.2,104.03819,205.83173,353.22874,1.44646,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1978.4,110.06909,213.02547,373.03657,1.50677,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1978.6,108.56136,207.03068,353.22874,1.65755,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1978.8,101.02274,195.0411,373.03657,1.62739,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1979,94.99183,186.6484,334.47268,1.62739,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1979.2,90.46865,190.24527,353.22874,1.59724,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1979.4,96.49956,196.24006,241.09508,1.65755,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1979.6,91.97638,192.64319,164.55863,1.59724,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1979.8,90.46865,186.6484,132.29369,1.53693,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1980,88.96093,191.44423,100.70759,1.44646,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1980.2,82.93003,190.24527,100.70759,1.41631,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1980.4,81.4223,191.44423,155.82075,1.32585,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1980.6,87.4532,191.44423,268.89276,1.38615,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1980.8,88.96093,198.63798,464.01599,1.41631,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1981,94.99183,199.83694,679.83047,1.41631,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1981.2,104.03819,196.24006,893.05364,1.47662,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1981.4,99.51501,195.0411,893.05364,1.44646,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1981.6,98.00728,195.0411,609.55074,1.41631,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1981.8,91.97638,190.24527,373.03657,1.41631,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1982,91.97638,189.04631,241.09508,1.356,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1982.2,96.49956,193.84215,183.53184,1.41631,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1982.4,96.49956,191.44423,155.82075,1.47662,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1982.6,98.00728,195.0411,183.53184,1.47662,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1982.8,101.02274,201.03589,139.71226,1.56708,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1983,101.02274,197.43902,183.53184,1.53693,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1983.2,96.49956,193.84215,268.89276,1.53693,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1983.4,94.99183,197.43902,334.47268,1.56708,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1983.6,98.00728,196.24006,416.04679,1.62739,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1983.8,99.51501,193.84215,464.01599,1.62739,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1984,102.53046,196.24006,643.73222,1.62739,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1984.2,99.51501,193.84215,845.63347,1.62739,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1984.4,96.49956,193.84215,679.83047,1.62739,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1984.6,98.00728,193.84215,517.51592,1.65755,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1984.8,104.03819,190.24527,393.95516,1.59724,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1985,101.02274,191.44423,416.04679,1.62739,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1985.2,93.48411,193.84215,517.51592,1.65755,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1985.4,91.97638,196.24006,439.37725,1.65755,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1985.6,88.96093,201.03589,353.22874,1.65755,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1985.8,78.40685,202.23485,268.89276,1.53693,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1986,82.93003,199.83694,183.53184,1.44646,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1986.2,93.48411,202.23485,132.29369,1.50677,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1986.4,96.49956,199.83694,85.50196,1.53693,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1986.6,99.51501,207.03068,173.7865,1.59724,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1986.8,96.49956,209.4286,125.26904,1.53693,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1987,99.51501,203.43381,118.61739,1.50677,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1987.2,96.49956,199.83694,132.29369,1.50677,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1987.4,94.99183,201.03589,173.7865,1.47662,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1987.6,93.48411,201.03589,204.69263,1.44646,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1987.8,88.96093,202.23485,173.7865,1.41631,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1988,93.48411,204.63277,155.82075,1.32585,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1988.2,96.49956,204.63277,173.7865,1.44646,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1988.4,98.00728,205.83173,193.82367,1.53693,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1988.6,105.54591,205.83173,173.7865,1.41631,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1988.8,98.00728,207.03068,173.7865,1.356,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1989,93.48411,203.43381,155.82075,1.41631,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1989.2,93.48411,201.03589,164.55863,1.47662,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1989.4,91.97638,199.83694,183.53184,1.56708,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1989.6,87.4532,197.43902,155.82075,1.53693,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1989.8,93.48411,199.83694,132.29369,1.56708,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1990,96.49956,203.43381,139.71226,1.47662,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1990.2,98.00728,204.63277,125.26904,1.356,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1990.4,101.02274,204.63277,132.29369,1.41631,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1990.6,93.48411,208.22964,147.54683,1.356,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1990.8,81.4223,205.83173,183.53184,1.38615,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1991,87.4532,208.22964,241.09508,1.50677,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1991.2,88.96093,211.82652,241.09508,1.62739,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1991.4,78.40685,214.22443,254.61485,1.53693,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1991.6,84.43775,214.22443,216.17107,1.50677,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1991.8,87.4532,213.02547,254.61485,1.53693,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1992,88.96093,214.22443,228.29319,1.50677,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1992.2,94.99183,211.82652,193.82367,1.38615,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1992.4,101.02274,211.82652,164.55863,1.356,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1992.6,94.99183,209.4286,155.82075,1.41631,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1992.8,88.96093,210.62756,139.71226,1.44646,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1993,87.4532,211.82652,118.61739,1.32585,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1993.2,88.96093,215.42339,112.31894,1.41631,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1993.4,88.96093,220.21922,106.35492,1.59724,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1993.6,85.94548,215.42339,147.54683,1.59724,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1993.8,81.4223,208.22964,164.55863,1.50677,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1994,79.91457,209.4286,139.71226,1.65755,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1994.2,70.86822,211.82652,155.82075,1.62739,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1994.4,75.3914,209.4286,164.55863,1.50677,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1994.6,79.91457,210.62756,173.7865,1.50677,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1994.8,85.94548,211.82652,164.55863,1.56708,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1995,94.99183,209.4286,164.55863,1.53693,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1995.2,91.97638,205.83173,132.29369,1.50677,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1995.4,81.4223,205.83173,125.26904,1.47662,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1995.6,84.43775,204.63277,125.26904,1.47662,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1995.8,87.4532,199.83694,139.71226,1.44646,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1996,90.46865,201.03589,132.29369,1.38615,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1996.2,87.4532,204.63277,106.35492,1.32585,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1996.4,94.99183,202.23485,112.31894,1.32585,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1996.6,91.97638,203.43381,100.70759,1.41631,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1996.8,82.93003,202.23485,132.29369,1.41631,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1997,84.43775,205.83173,155.82075,1.50677,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1997.2,88.96093,203.43381,147.54683,1.47662,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1997.4,96.49956,203.43381,147.54683,1.38615,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1997.6,93.48411,198.63798,147.54683,1.41631,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1997.8,87.4532,196.24006,100.70759,1.44646,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1998,90.46865,197.43902,112.31894,1.53693,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1998.2,98.00728,198.63798,118.61739,1.53693,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1998.4,105.54591,201.03589,106.35492,1.32585,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1998.6,108.56136,197.43902,112.31894,1.356,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1998.8,107.05364,192.64319,106.35492,1.38615,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1999,98.00728,186.6484,132.29369,1.38615,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1999.2,102.53046,184.25048,183.53184,1.44646,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1999.4,105.54591,184.25048,155.82075,1.44646,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1999.6,104.03819,181.85257,147.54683,1.44646,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
1999.8,93.48411,175.85778,193.82367,1.41631,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
2000,81.4223,168.66403,228.29319,1.41631,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
2000.2,73.88367,161.47028,193.82367,1.38615,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
2000.4,73.88367,159.07236,193.82367,1.356,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
2000.6,79.91457,160.27132,193.82367,1.47662,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
2000.8,82.93003,168.66403,147.54683,1.50677,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
2001,91.97638,165.06715,147.54683,1.50677,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
2001.2,93.48411,160.27132,155.82075,1.56708,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
2001.4,87.4532,162.66924,183.53184,1.56708,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
2001.6,78.40685,163.8682,183.53184,1.59724,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
2001.8,70.86822,167.46507,216.17107,1.62739,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
2002,70.86822,163.8682,193.82367,1.56708,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
2002.2,72.37594,160.27132,204.69263,1.59724,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
2002.4,76.89912,162.66924,204.69263,1.59724,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
2002.6,82.93003,161.47028,228.29319,1.62739,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
2002.8,81.4223,159.07236,254.61485,1.62739,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
2003,84.43775,163.8682,204.69263,1.59724,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
2003.2,79.91457,160.27132,147.54683,1.65755,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
2003.4,73.88367,155.47549,139.71226,1.71785,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
2003.6,67.85277,149.4807,155.82075,1.6877,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
2003.8,66.34504,144.68487,193.82367,1.59724,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
2004,76.89912,144.68487,204.69263,1.62739,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
2004.2,82.93003,149.4807,155.82075,1.53693,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
2004.4,88.96093,149.4807,173.7865,1.59724,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
2004.6,91.97638,145.88383,193.82367,1.56708,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
2004.8,84.43775,143.48591,254.61485,1.56708,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
2005,82.93003,153.07757,241.09508,1.44646,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
2005.2,73.88367,157.87341,228.29319,1.32585,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
2005.4,73.88367,160.27132,204.69263,1.59724,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
2005.6,81.4223,162.66924,193.82367,1.56708,Petroleum Geology &Experiment (Chinese Edition),,,,10.11781/sysydz202104580,,,
