Depth/Thickness(m),GR(API),AC(us/m),RT(ohm×m),TOC(%),Journal,Author,Well,Area,DOI1,DOI2,,
3156.5,192.03464,203.22779,1.946612001,6.569042789,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX209,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
3157.05,203.74375,179.92771,1.875525941,6.506045956,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX209,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
3157.6,215.45285,190.05818,1.804439857,6.79451258,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX209,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
3158.15,220.1365,200.18865,1.786668387,6.802479025,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX209,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
3158.7,206.08557,201.2017,1.804439857,7.112425774,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX209,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
3159.25,201.40192,200.18865,1.893297434,6.890115889,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX209,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
3159.8,189.69282,198.16256,1.893297434,6.908459069,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX209,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
3160.35,210.76921,207.27998,1.911068982,6.303320497,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX209,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
3160.9,208.42739,204.24084,1.857754402,6.852969842,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX209,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
3161.45,185.00917,196.13646,2.035469563,6.531740803,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX209,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
3162,224.82014,203.22779,2.159870161,6.46218449,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX209,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
3162.55,224.82014,201.2017,2.088784104,7.139499182,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX209,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
3163.1,234.18742,203.22779,1.982155044,6.950471392,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX209,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
3163.65,257.60564,197.14951,2.053241062,6.985438851,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX209,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
3164.2,281.02385,203.22779,2.053626613,6.911299821,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX209,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
3164.75,304.44207,201.2017,2.053636421,7.076439226,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX209,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
3165.3,325.51846,206.26693,2.054959848,6.848928674,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX209,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
3165.85,248.23835,205.25388,2.053585361,7.197759647,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX209,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
3166.4,334.88575,191.07123,2.054041026,7.136788728,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX209,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
3166.95,311.46753,194.11037,2.056461269,6.719181934,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX209,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
3167.5,288.04932,193.09732,2.056578235,6.936057712,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX209,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
3168.05,264.6311,177.90162,2.054819056,6.861925658,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX209,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
3168.6,241.21289,183.9799,2.05635725,6.544363281,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX209,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
3169.15,273.99839,192.08427,2.054824243,7.123647204,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX209,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
3169.7,297.4166,194.11037,2.053398237,6.866884514,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX209,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
3170.25,313.80935,184.99295,2.056371432,6.549385941,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX209,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
4010,188.75439,66.66667,1.879940125,1.8132,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4010.1,195.77973,66.07429,1.825988,2.04876,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4010.2,206.31774,66.07429,1.808003975,2.16654,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4010.3,215.09942,65.48192,1.736067828,2.28431,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4010.4,222.12476,66.66667,1.790019931,2.3432,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4010.5,223.88109,67.55523,1.861956075,2.46098,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4010.6,220.36842,69.33235,1.933892238,2.22542,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4010.7,211.58674,69.03616,1.933892238,2.04876,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4010.8,208.07407,68.73997,1.987844325,1.8132,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4010.9,209.83041,69.03616,2.023812359,1.87209,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4011,204.5614,67.55523,2.131716578,1.69542,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4011.1,199.2924,65.77811,2.275588823,1.75431,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4011.2,192.26706,63.7048,2.365508988,1.75431,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4011.3,186.99805,62.52005,2.47341317,2.04876,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4011.4,194.02339,60.74293,2.47341317,2.16654,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4011.5,201.04873,61.03912,2.383493007,2.22542,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4011.6,195.77973,62.22387,2.275588823,2.16654,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4011.7,190.51072,64.00099,2.167684616,2.28431,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4011.8,181.72904,65.77811,2.077764477,2.3432,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4011.9,176.46004,67.25904,2.005828338,2.04876,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4012,178.21637,68.73997,1.969860278,1.8132,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4012.1,188.75439,70.81328,1.933892238,1.69542,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4012.2,195.77973,72.88659,1.861956075,1.75431,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4012.3,206.31774,74.36752,1.754051874,1.87209,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4012.4,218.61209,75.55227,1.772035947,2.16654,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4012.5,230.90643,76.14464,1.879940125,1.93098,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4012.6,244.95712,76.44083,1.987844325,1.63654,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4012.7,257.25146,74.66371,2.077764477,1.34209,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4012.8,271.30214,73.77515,1.987844325,1.22431,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4012.9,287.10916,72.5904,1.879940125,1.45987,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4013,301.15984,71.70184,1.808003975,1.57765,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4013.1,313.45419,70.51709,1.718083801,2.04876,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4013.2,329.26121,69.92472,1.754051874,2.22542,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4013.3,336.28655,69.03616,1.879940125,2.28431,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4013.4,332.77388,68.44379,2.005828338,2.46098,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4013.5,320.47953,68.1476,2.113732535,2.69654,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4013.6,302.91618,69.33235,2.239620763,2.57876,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4013.7,285.35283,70.51709,2.383493007,2.51987,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4013.8,267.78947,71.99803,2.47341317,2.3432,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4013.9,250.22612,72.29421,2.527365274,2.22542,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4014,232.66277,73.18277,2.419461081,2.10765,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4014.1,215.09942,73.18277,2.347524945,2.16654,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4014.2,197.53606,73.77515,2.257604787,2.16654,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4014.3,179.97271,73.77515,2.095748513,2.16654,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4014.4,162.40936,75.25608,1.969860278,2.22542,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4014.5,144.846,76.44083,1.843972069,2.22542,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4014.6,127.28265,78.21795,1.718083801,2.28431,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4014.7,114.9883,79.10651,1.592195639,2.3432,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4014.8,100.93762,79.69888,1.46630742,2.28431,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4014.9,92.15595,80.29126,1.358403175,2.46098,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4015,83.37427,79.4027,1.26848296,2.51987,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4015.1,83.37427,78.51414,1.250499046,2.51987,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4015.2,86.88694,77.0332,1.340419127,2.57876,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4015.3,97.42495,76.44083,1.448323323,2.63765,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4015.4,106.20663,75.25608,1.52025945,2.63765,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4015.5,114.9883,73.47896,1.610179619,2.3432,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4015.6,109.7193,71.70184,1.610179619,2.16654,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4015.7,106.20663,69.92472,1.610179619,2.10765,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4015.8,102.69396,68.44379,1.610179619,1.87209,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4015.9,99.18129,68.44379,1.700099784,1.57765,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4016,93.91228,69.33235,1.772035947,1.57765,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4016.1,99.18129,70.81328,1.808003975,2.04876,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4016.2,95.66862,72.29421,1.808003975,2.28431,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4016.3,90.39961,74.36752,1.843972069,2.46098,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4016.4,90.39961,75.84845,1.772035947,2.57876,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4016.5,97.42495,76.73702,1.754051874,2.75542,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4016.6,104.45029,77.62558,1.682115731,2.63765,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4016.7,111.47563,77.0332,1.592195639,2.57876,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4016.8,111.47563,76.44083,1.574211549,2.81431,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4016.9,107.96296,77.0332,1.628163652,2.69654,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4017,97.42495,76.73702,1.664131709,2.69654,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4017.1,92.15595,77.62558,1.592195639,2.75542,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4017.2,83.37427,78.51414,1.610179619,2.81431,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4017.3,104.45029,79.99507,1.574211549,2.93209,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4017.4,97.42495,81.476,1.574211549,3.10876,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4017.5,97.42495,83.25312,1.646147682,3.04987,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4017.6,95.66862,85.03024,1.736067828,3.22654,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4017.7,97.42495,86.21499,1.861956075,3.46209,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4017.8,93.91228,86.21499,1.987844325,3.4032,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4017.9,92.15595,85.32643,2.131716578,3.34431,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4018,92.15595,84.43787,2.203652702,3.16765,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4018.1,93.91228,83.54931,2.31155688,3.16765,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4018.2,102.69396,82.66075,2.293572844,2.8732,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4018.3,109.7193,81.77219,2.185668657,2.57876,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4018.4,113.23197,82.06838,2.023812359,2.51987,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4018.5,109.7193,81.77219,1.843972069,2.81431,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4018.6,97.42495,82.95694,1.664131709,2.93209,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4018.7,86.88694,83.54931,1.484291438,2.93209,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4018.8,81.61793,84.73406,1.358403175,2.81431,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4018.9,113.23197,85.03024,1.26848296,2.99098,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4019,111.47563,86.21499,1.21453099,1.87209,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4019.1,109.7193,86.21499,1.26848296,1.8132,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4019.2,104.45029,85.32643,1.340419127,1.87209,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4019.3,157.14035,85.62262,1.358403175,1.8132,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4019.4,158.89669,84.73406,1.358403175,1.63654,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4019.5,160.65302,82.95694,1.26848296,1.98987,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4019.6,158.89669,81.77219,1.232515072,2.16654,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4019.7,157.14035,81.476,1.232515072,2.22542,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4019.8,158.89669,79.99507,1.196547015,1.57765,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4019.9,160.65302,78.81032,1.106626673,1.63654,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4020,160.65302,78.21795,1.01670666,1.87209,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4020.1,164.16569,77.0332,0.9987226,2.16654,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4020.2,162.40936,76.44083,0.962754678,2.3432,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4020.3,158.89669,76.14464,0.944770297,2.46098,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4020.4,158.89669,75.55227,0.872834292,2.40209,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4020.5,155.38402,75.55227,0.800898455,2.40209,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4020.6,153.62768,75.84845,0.746946187,2.22542,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4020.7,153.62768,76.14464,0.692994008,1.98987,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4020.8,151.87135,75.55227,0.675009859,1.8132,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4020.9,148.35867,75.25608,0.692994008,1.8132,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4021,155.38402,74.95989,0.818882119,1.57765,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4021.1,158.89669,75.55227,0.926786291,1.69542,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4021.2,157.14035,74.66371,1.070658741,2.10765,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4021.3,146.60234,75.84845,1.250499046,2.40209,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4021.4,136.06433,75.25608,1.37638714,2.46098,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4021.5,136.06433,76.14464,1.322435147,2.3432,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4021.6,137.82066,75.25608,1.178562876,2.3432,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4021.7,146.60234,74.36752,1.052674708,1.93098,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4021.8,144.846,73.18277,0.9987226,2.16654,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4021.9,139.577,72.5904,1.01670666,2.10765,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4022,134.30799,74.36752,1.088642765,2.22542,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4022.1,129.03899,74.66371,1.070658741,2.16654,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4022.2,127.28265,74.66371,0.962754678,2.28431,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4022.3,123.76998,74.36752,0.854850542,2.28431,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4022.4,136.06433,74.36752,0.854850542,2.46098,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4022.5,146.60234,73.18277,0.944770297,2.57876,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4022.6,155.38402,72.29421,1.052674708,2.63765,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4022.7,132.55166,71.70184,1.106626673,2.57876,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4022.8,125.52632,72.5904,1.196547015,2.3432,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4022.9,127.28265,72.88659,1.160578967,2.28431,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
4023,129.03899,73.18277,1.142594675,2.16654,Lithological Reservoirs (Chinese edition),"Dong et al., 2022",L206,Luzhou/South Sichuan,10.12108/yxyqc.20220105,,,
